,Date,Time,Energy (MeV),Accumulated Dose,Pressure,Radium target mass (g),Extraction,Date and Time,Elapsed time (s),dt (s),Integrated Power (kWhr from Acc),Dose rate (Gy/s),power,electrons,reaction rate per gram,reactions per second,Radium-225,Actinium-225,Radium-225 Activity (mCi),Actinium-225 Activity (mCi)
485,,,13.6,,,0.0411,NO,2022-10-23 10:47:00,6991020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8006756824667.833,4199894042039.8164,0.11627615584428261,0.09180815269766979
486,,,13.6,,,0.0411,NO,2022-10-23 11:47:00,6994620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8011116491573.345,4203153180058.9453,0.11633946803417859,0.09187939626665698
487,,,13.6,,,0.0411,NO,2022-10-23 12:47:00,6998220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8015467725295.163,4206411261618.3794,0.11640265775523949,0.09195061674182037
488,,,13.6,,,0.0411,NO,2022-10-23 13:47:00,7001820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8019810542146.136,4209668273481.3667,0.11646572524436455,0.09202181383380939
489,,,13.6,,,0.0411,NO,2022-10-23 14:47:00,7005420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8024144958407.557,4212924202481.2524,0.11652867073799492,0.09209298725480577
490,,,13.6,,,0.0411,NO,2022-10-23 15:47:00,7009020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8028470990329.227,4216179035521.2134,0.1165914944721143,0.09216413671851773
491,,,13.6,,,0.0411,NO,2022-10-23 16:47:00,7012620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8032788654129.512,4219432759573.9927,0.11665419668224992,0.09223526194017416
492,,,13.6,,,0.0411,NO,2022-10-23 17:47:00,7016220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8037097965995.406,4222685361681.637,0.11671677760347345,0.09230636263651895
493,,,13.6,,,0.0411,NO,2022-10-23 18:47:00,7019820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8041398942082.594,4225936828955.2354,0.11677923747040178,0.0923774385258052
494,,,13.6,,,0.0411,NO,2022-10-23 19:47:00,7023420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8045691598515.507,4229187148574.656,0.11684157651719806,0.0924484893277895
495,,,13.6,,,0.0411,NO,2022-10-23 20:47:00,7027020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8049975951387.387,4232436307788.285,0.11690379497757239,0.09251951476372622
496,,,13.6,,,0.0411,NO,2022-10-23 21:47:00,7030620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8054252016760.345,4235684293912.7695,0.11696589308478285,0.09259051455636187
497,,,13.6,,,0.0411,NO,2022-10-23 22:47:00,7034220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8058519810665.422,4238931094332.7554,0.11702787107163633,0.09266148842992944
498,,,13.6,,,0.0411,NO,2022-10-23 23:47:00,7037820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8062779349102.65,4242176696500.631,0.11708972917048928,0.0927324361101427
499,,,13.6,,,0.0411,NO,2022-10-24 00:47:00,7041420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8067030648041.111,4245421087936.269,0.11715146761324878,0.09280335732419062
500,,,13.6,,,0.0411,NO,2022-10-24 01:47:00,7045020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8071273723418.997,4248664256226.7715,0.11721308663137332,0.09287425180073176
501,,,13.6,,,0.0411,NO,2022-10-24 02:47:00,7048620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8075508591143.669,4251906189026.213,0.11727458645587367,0.09294511926988872
502,,,13.6,,,0.0411,NO,2022-10-24 03:47:00,7052220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8079735267091.717,4255146874055.386,0.11733596731731363,0.09301595946324247
503,,,13.6,,,0.0411,NO,2022-10-24 04:47:00,7055820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8083953767109.021,4258386299101.5483,0.11739722944581116,0.09308677211382693
504,,,13.6,,,0.0411,NO,2022-10-24 05:47:00,7059420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8088164107010.81,4261624452018.1685,0.11745837307103897,0.09315755695612335
505,,,13.6,,,0.0411,NO,2022-10-24 06:47:00,7063020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8092366302581.718,4264861320724.6753,0.11751939842222558,0.09322831372605485
506,,,13.6,,,0.0411,NO,2022-10-24 07:47:00,7066620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8096560369575.848,4268096893206.205,0.11758030572815602,0.09329904216098088
507,,,13.6,,,0.0411,NO,2022-10-24 08:47:00,7070220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8100746323716.828,4271331157513.353,0.11764109521717286,0.09336974199969184
508,,,13.6,,,0.0411,NO,2022-10-24 09:47:00,7073820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8104924180697.871,4274564101761.9214,0.1177017671171769,0.09344041298240345
509,,,13.6,,,0.0411,NO,2022-10-24 10:47:00,7077420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8109093956181.834,4277795714132.6733,0.11776232165562812,0.09351105485075153
510,,,13.6,,,0.0411,NO,2022-10-24 11:47:00,7081020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8113255665801.274,4281025982871.083,0.11782275905954652,0.09358166734778643
511,,,13.6,,,0.0411,NO,2022-10-24 12:47:00,7084620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8117409325158.514,4284254896287.0894,0.11788307955551293,0.09365225021796766
512,,,13.6,,,0.0411,NO,2022-10-24 13:47:00,7088220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8121554949825.689,4287482442754.8506,0.11794328336966989,0.09372280320715859
513,,,13.6,,,0.0411,NO,2022-10-24 14:47:00,7091820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8125692555344.82,4290708610712.497,0.11800337072772259,0.09379332606262093
514,,,13.6,,,0.0411,NO,2022-10-24 15:47:00,7095420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8129822157227.858,4293933388661.8887,0.11806334185493948,0.09386381853300954
515,,,13.6,,,0.0411,NO,2022-10-24 16:47:00,7099020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8133943770956.751,4297156765168.3696,0.11812319697615338,0.09393428036836704
516,,,13.6,,,0.0411,NO,2022-10-24 17:47:00,7102620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8138057411983.498,4300378728860.527,0.11818293631576213,0.09400471132011844
517,,,13.6,,,0.0411,NO,2022-10-24 18:47:00,7106220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8142163095730.209,4303599268429.947,0.11824256009772953,0.09407511114106597
518,,,13.6,,,0.0411,NO,2022-10-24 19:47:00,7109820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8146260837589.162,4306818372630.974,0.11830206854558613,0.09414547958538369
519,,,13.6,,,0.0411,NO,2022-10-24 20:47:00,7113420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8150350652922.86,4310036030280.473,0.11836146188243013,0.09421581640861235
520,,,13.6,,,0.0411,NO,2022-10-24 21:47:00,7117020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8154432557064.091,4313252230257.5854,0.11842074033092813,0.09428612136765402
521,,,13.6,,,0.0411,NO,2022-10-24 22:47:00,7120620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8158506565315.981,4316466961503.4937,0.11847990411331605,0.09435639422076698
522,,,13.6,,,0.0411,NO,2022-10-24 23:47:00,7124220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8162572692952.059,4319680213021.181,0.11853895345139995,0.0944266347275605
523,,,13.6,,,0.0411,NO,2022-10-25 00:47:00,7127820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8166630955216.303,4322891973875.197,0.11859788856655674,0.09449684264898954
524,,,13.6,,,0.0411,NO,2022-10-25 01:47:00,7131420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8170681367323.208,4326102233191.4165,0.11865670967973517,0.09456701774734974
525,,,13.6,,,0.0411,NO,2022-10-25 02:47:00,7135020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8174723944457.838,4329310980156.81,0.11871541701145664,0.09463715978627223
526,,,13.6,,,0.0411,NO,2022-10-25 03:47:00,7138620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8178758701775.883,4332518204019.2046,0.11877401078181588,0.0947072685307184
527,,,13.6,,,0.0411,NO,2022-10-25 04:47:00,7142220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8182785654403.716,4335723894087.051,0.11883249121048194,0.09477734374697486
528,,,13.6,,,0.0411,NO,2022-10-25 05:47:00,7145820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8186804817438.45,4338928039729.19,0.11889085851669891,0.0948473852026484
529,,,13.6,,,0.0411,NO,2022-10-25 06:47:00,7149420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8190816205947.996,4342130630374.6216,0.11894911291928685,0.09491739266666079
530,,,13.6,,,0.0411,NO,2022-10-25 07:47:00,7153020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8194819834971.117,4345331655512.2715,0.1190072546366425,0.09498736590924375
531,,,13.6,,,0.0411,NO,2022-10-25 08:47:00,7156620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8198815719517.487,4348531104690.761,0.1190652838867401,0.095057304701934
532,,,13.6,,,0.0411,NO,2022-10-25 09:47:00,7160220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8202803874567.744,4351728967518.1772,0.11912320088713234,0.09512720881756807
533,,,13.6,,,0.0411,NO,2022-10-25 10:47:00,7163820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8206784315073.549,4354925233661.8433,0.11918100585495102,0.09519707803027745
534,,,13.6,,,0.0411,NO,2022-10-25 11:47:00,7167420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8210757055957.64,4358119892848.09,0.11923869900690792,0.09526691211548344
535,,,13.6,,,0.0411,NO,2022-10-25 12:47:00,7171020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8214722112113.89,4361312934862.0273,0.11929628055929564,0.09533671084989229
536,,,13.6,,,0.0411,NO,2022-10-25 13:47:00,7174620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8218679498407.362,4364504349547.32,0.11935375072798846,0.0954064740114902
537,,,13.6,,,0.0411,NO,2022-10-25 14:47:00,7178220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8222629229674.365,4367694126805.9575,0.11941110972844293,0.09547620137953836
538,,,13.6,,,0.0411,NO,2022-10-25 15:47:00,7181820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8226571320722.507,4370882256598.0317,0.11946835777569895,0.09554589273456801
539,,,13.6,,,0.0411,NO,2022-10-25 16:47:00,7185420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8230505786330.754,4374068728941.5103,0.11952549508438043,0.09561554785837557
540,,,13.6,,,0.0411,NO,2022-10-25 17:47:00,7189020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8234432641249.485,4377253533912.014,0.11958252186869608,0.09568516653401778
541,,,13.6,,,0.0411,NO,2022-10-25 18:47:00,7192620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8238351900200.546,4380436661642.5933,0.11963943834244031,0.09575474854580662
542,,,13.6,,,0.0411,NO,2022-10-25 19:47:00,7196220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8242263577877.304,4383618102323.505,0.11969624471899391,0.09582429367930477
543,,,13.6,,,0.0411,NO,2022-10-25 20:47:00,7199820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8246167688944.704,4386797846201.9917,0.11975294121132499,0.09589380172132048
544,,,13.6,,,0.0411,NO,2022-10-25 21:47:00,7203420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8250064248039.326,4389975883582.06,0.1198095280319896,0.09596327245990285
545,,,13.6,,,0.0411,NO,2022-10-25 22:47:00,7207020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8253953269769.436,4393152204824.262,0.11986600539313275,0.09603270568433708
546,,,13.6,,,0.0411,NO,2022-10-25 23:47:00,7210620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8257834768715.041,4396326800345.4736,0.11992237350648896,0.09610210118513957
547,,,13.6,,,0.0411,NO,2022-10-26 00:47:00,7214220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8261708759427.947,4399499660618.678,0.11997863258338329,0.09617145875405318
548,,,13.6,,,0.0411,NO,2022-10-26 01:47:00,7217820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8265575256431.812,4402670776172.744,0.12003478283473197,0.0962407781840425
549,,,13.6,,,0.0411,NO,2022-10-26 02:47:00,7221420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8269434274222.196,4405840137592.216,0.12009082447104322,0.09631005926928904
550,,,13.6,,,0.0411,NO,2022-10-26 03:47:00,7225020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8273285827266.624,4409007735517.09,0.12014675770241807,0.09637930180518654
551,,,13.6,,,0.0411,NO,2022-10-26 04:47:00,7228620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8277129930004.633,4412173560642.602,0.12020258273855118,0.09644850558833624
552,,,13.6,,,0.0411,NO,2022-10-26 05:47:00,7232220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8280966596847.828,4415337603719.01,0.12025829978873155,0.0965176704165422
553,,,13.6,,,0.0411,NO,2022-10-26 06:47:00,7235820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8284795842179.939,4418499855551.386,0.12031390906184333,0.0965867960888066
554,,,13.6,,,0.0411,NO,2022-10-26 07:47:00,7239420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8288617680356.872,4421660306999.395,0.12036941076636665,0.09665588240532506
555,,,13.6,,,0.0411,NO,2022-10-26 08:47:00,7243020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8292432125706.763,4424818948977.085,0.12042480511037829,0.096724929167482
556,,,13.6,,,0.0411,NO,2022-10-26 09:47:00,7246620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8296239192530.031,4427975772452.679,0.12048009230155267,0.09679393617784604
557,,,13.6,,,0.0411,NO,2022-10-26 10:47:00,7250220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8300038895099.435,4431130768448.356,0.12053527254716229,0.09686290324016532
558,,,13.6,,,0.0411,NO,2022-10-26 11:47:00,7253820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8303831247660.123,4434283928040.049,0.12059034605407894,0.09693183015936294
559,,,13.6,,,0.0411,NO,2022-10-26 12:47:00,7257420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8307616264429.69,4437435242357.225,0.12064531302877404,0.0970007167415323
560,,,13.6,,,0.0411,NO,2022-10-26 13:47:00,7261020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8311393959598.229,4440584702582.686,0.12070017367731976,0.0970695627939327
561,,,13.6,,,0.0411,NO,2022-10-26 14:47:00,7264620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8315164347328.38,4443732299952.353,0.12075492820538958,0.09713836812498453
562,,,13.6,,,0.0411,NO,2022-10-26 15:47:00,7268220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8318927441755.393,4446878025755.0625,0.12080957681825913,0.09720713254426495
563,,,13.6,,,0.0411,NO,2022-10-26 16:47:00,7271820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8322683256987.171,4450021871332.358,0.12086411972080705,0.09727585586250326
564,,,13.6,,,0.0411,NO,2022-10-26 17:47:00,7275420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8326431807104.33,4453163828078.284,0.12091855711751555,0.09734453789157638
565,,,13.6,,,0.0411,NO,2022-10-26 18:47:00,7279020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8330173106160.248,4456303887439.18,0.12097288921247136,0.09741317844450444
566,,,13.6,,,0.0411,NO,2022-10-26 19:47:00,7282620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8333907168181.117,4459442040913.473,0.1210271162093664,0.09748177733544613
567,,,13.6,,,0.0411,NO,2022-10-26 20:47:00,7286220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8337634007166.0,4462578280051.479,0.12108123831149868,0.09755033437969447
568,,,13.6,,,0.0411,NO,2022-10-26 21:47:00,7289820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8341353637086.879,4465712596455.195,0.12113525572177279,0.09761884939367219
569,,,13.6,,,0.0411,NO,2022-10-26 22:47:00,7293420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8345066071888.709,4468844981778.099,0.12118916864270095,0.09768732219492729
570,,,13.6,,,0.0411,NO,2022-10-26 23:47:00,7297020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8348771325489.472,4471975427724.942,0.12124297727640361,0.0977557526021287
571,,,13.6,,,0.0411,NO,2022-10-27 00:47:00,7300620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8352469411780.226,4475103926051.556,0.12129668182461027,0.0978241404350619
572,,,13.6,,,0.0411,NO,2022-10-27 01:47:00,7304220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8356160344625.158,4478230468564.644,0.12135028248866016,0.09789248551462441
573,,,13.6,,,0.0411,NO,2022-10-27 02:47:00,7307820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8359844137861.64,4481355047121.585,0.12140377946950309,0.09796078766282151
574,,,13.6,,,0.0411,NO,2022-10-27 03:47:00,7311420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8363520805300.272,4484477653630.235,0.12145717296770012,0.09802904670276189
575,,,13.6,,,0.0411,NO,2022-10-27 04:47:00,7315020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8367190360724.945,4487598280048.726,0.12151046318342441,0.09809726245865319
576,,,13.6,,,0.0411,NO,2022-10-27 05:47:00,7318620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8370852817892.884,4490716918385.265,0.12156365031646187,0.09816543475579778
577,,,13.6,,,0.0411,NO,2022-10-27 06:47:00,7322220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8374508190534.701,4493833560697.945,0.12161673456621198,0.09823356342058849
578,,,13.6,,,0.0411,NO,2022-10-27 07:47:00,7325820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8378156492354.452,4496948199094.542,0.12166971613168845,0.09830164828050413
579,,,13.6,,,0.0411,NO,2022-10-27 08:47:00,7329420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8381797737029.682,4500060825732.319,0.12172259521152008,0.09836968916410535
580,,,13.6,,,0.0411,NO,2022-10-27 09:47:00,7333020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8385431938211.478,4503171432817.835,0.12177537200395146,0.09843768590103034
581,,,13.6,,,0.0411,NO,2022-10-27 10:47:00,7336620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8389059109524.521,4506280012606.744,0.12182804670684365,0.0985056383219906
582,,,13.6,,,0.0411,NO,2022-10-27 11:47:00,7340220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8392679264567.141,4509386557403.606,0.12188061951767502,0.09857354625876652
583,,,13.6,,,0.0411,NO,2022-10-27 12:47:00,7343820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8396292416911.356,4512491059561.693,0.1219330906335419,0.09864140954420347
584,,,13.6,,,0.0411,NO,2022-10-27 13:47:00,7347420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8399898580102.939,4515593511482.793,0.12198546025115943,0.09870922801220729
585,,,13.6,,,0.0411,NO,2022-10-27 14:47:00,7351020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8403497767661.456,4518693905617.021,0.1220377285668622,0.09877700149774027
586,,,13.6,,,0.0411,NO,2022-10-27 15:47:00,7354620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8407089993080.32,4521792234462.629,0.12208989577660494,0.09884472983681687
587,,,13.6,,,0.0411,NO,2022-10-27 16:47:00,7358220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8410675269826.847,4524888490565.809,0.12214196207596346,0.09891241286649963
588,,,13.6,,,0.0411,NO,2022-10-27 17:47:00,7361820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8414253611342.299,4527982666520.509,0.12219392766013518,0.09898005042489494
589,,,13.6,,,0.0411,NO,2022-10-27 18:47:00,7365420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8417825031041.939,4531074754968.243,0.12224579272393996,0.09904764235114896
590,,,13.6,,,0.0411,NO,2022-10-27 19:47:00,7369020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8421389542315.081,4534164748597.898,0.12229755746182079,0.09911518848544346
591,,,13.6,,,0.0411,NO,2022-10-27 20:47:00,7372620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8424947158525.137,4537252640145.552,0.12234922206784456,0.09918268866899167
592,,,13.6,,,0.0411,NO,2022-10-27 21:47:00,7376220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8428497893009.67,4540338422394.279,0.12240078673570273,0.09925014274403433
593,,,13.6,,,0.0411,NO,2022-10-27 22:47:00,7379820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8432041759080.445,4543422088173.97,0.12245225165871217,0.09931755055383538
594,,,13.6,,,0.0411,NO,2022-10-27 23:47:00,7383420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8435578770023.476,4546503630361.14,0.12250361702981569,0.0993849119426781
595,,,13.6,,,0.0411,NO,2022-10-28 00:47:00,7387020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8439108939099.075,4549583041878.746,0.12255488304158298,0.09945222675586086
596,,,13.6,,,0.0411,NO,2022-10-28 01:47:00,7390620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8442632279541.907,4552660315696.004,0.12260604988621113,0.09951949483969331
597,,,13.6,,,0.0411,NO,2022-10-28 02:47:00,7394220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8446148804561.034,4555735444828.2,0.12265711775552551,0.09958671604149218
598,,,13.6,,,0.0411,NO,2022-10-28 03:47:00,7397820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8449658527339.969,4558808422336.51,0.12270808684098049,0.09965389020957723
599,,,13.6,,,0.0411,NO,2022-10-28 04:47:00,7401420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8453161461036.721,4561879241327.8125,0.12275895733365998,0.09972101719326738
600,,,13.6,,,0.0411,NO,2022-10-28 05:47:00,7405020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8456657618783.848,4564947894954.513,0.12280972942427833,0.0997880968428767
601,,,13.6,,,0.0411,NO,2022-10-28 06:47:00,7408620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8460147013688.504,4568014376414.355,0.12286040330318097,0.0998551290097104
602,,,13.6,,,0.0411,NO,2022-10-28 07:47:00,7412220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8463629658832.491,4571078678950.246,0.12291097916034513,0.09992211354606081
603,,,13.6,,,0.0411,NO,2022-10-28 08:47:00,7415820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8467105567272.304,4574140795850.068,0.12296145718538054,0.09998905030520355
604,,,13.6,,,0.0411,NO,2022-10-28 09:47:00,7419420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8470574752039.182,4577200720446.508,0.12301183756753019,0.10005593914139353
605,,,13.6,,,0.0411,NO,2022-10-28 10:47:00,7423020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8474037226139.157,4580258446116.869,0.12306212049567097,0.10012277990986104
606,,,13.6,,,0.0411,NO,2022-10-28 11:47:00,7426620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,8477493002553.1045,4583313966282.899,0.12311230615831446,0.1001895724668079
